awards,name,station,genre,pr,dinner_budget,lunch_budget,rating,holiday,url,reserve_status,reserve_method,opening_time,geo_coordinates,telephone,address,num_review
,煮干しそば 虎空,大塚・帝京大学駅 177m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.54,火曜日,https://tabelog.com/tokyo/A1329/A132903/13223901/,予約不可,,,"35.635772738633875,139.4178356841696",不明の為情報お待ちしております,東京都八王子市大塚1498-1 ,199
,ら～めん 熊八,西八王子駅 233m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.54,水曜日,https://tabelog.com/tokyo/A1329/A132904/13121665/,予約不可,,,"35.65545090640904,139.31460579489044",非公開,東京都八王子市散田町3-18-4 青木ビル1F,198
,横浜家系らーめん 五十三家,新桜台駅 240m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.54,火曜日、水曜日、木曜日,https://tabelog.com/tokyo/A1321/A132101/13229985/,予約不可,,,"35.73904823864818,139.66871308503693",03-5946-9918,東京都練馬区栄町21-3 ,195
,焼鳥 トリビアン,浅草（つくばＥＸＰ）駅 495m , 焼き鳥、居酒屋、ラーメン・つけ麺(ラーメン),焼き物～中華そばまで。鮮度抜群の軍鶏を多彩な部位で堪能。仕事終わり・観光の際にもお気軽に,"￥8,000～￥9,999","￥8,000～￥9,999",3.54,,https://tabelog.com/tokyo/A1311/A131102/13146389/,予約可,【注意事項】19歳以下のご来店はお断りしております。（同伴幼児も不可）【Notes】Persons under 19 years of age are not allowed to visit the store.（No accompanying infants allowed）,,"35.71746018332211,139.79604573411046",03-5808-0327,東京都台東区浅草3-35-12 ,193
,麺屋 まるいち,浅草（つくばＥＸＰ）駅 337m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),【浅草駅/田原町駅からアクセス◎】汁なし麻婆や汁なしカレーなど、まぜそば・つけ麺専門店,～￥999,～￥999,3.54,-,https://tabelog.com/tokyo/A1311/A131102/13270524/,予約不可,,,"35.71683433870218,139.79398018472475",03-3847-7555,東京都台東区浅草2-22-10 1F,191
,自家製麺223,大久保駅 555m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(油そば・まぜそば),,～￥999,～￥999,3.54,月曜日,https://tabelog.com/tokyo/A1304/A130404/13283964/,予約不可,,,"35.70202213867901,139.69167578464683",不明の為情報お待ちしております,東京都新宿区北新宿3-9-10 ,182
,ラーメン 大國家,府中駅 130m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.54,-,https://tabelog.com/tokyo/A1326/A132602/13288549/,予約不可,,,"35.672744538629864,139.4789784845002",042-340-3203,東京都府中市寿町1-1-4 ,180
,本場博多ラーメン せまかっちゃん,神田駅 385m , ラーメン・つけ麺(ラーメン),,-,-,3.54,日曜日,https://tabelog.com/tokyo/A1310/A131002/13257226/,予約不可,,,"35.69073543871025,139.76728598447983",03-6285-2992,東京都千代田区内神田2-11-3 みまさかビル 1F,179
,ウミのチカラ,仲御徒町駅 500m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺)、海鮮丼,,"￥1,000～￥1,999","￥1,000～￥1,999",3.54,日曜日,https://tabelog.com/tokyo/A1310/A131001/13239013/,予約不可,,,"35.70237883870606,139.77737078459035",03-6806-0735,東京都台東区台東1-32-6 ,172
,麺処あずき,八王子駅 875m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.54,-,https://tabelog.com/tokyo/A1329/A132904/13127801/,予約不可,,,"35.66149523859046,139.332843084489",080-2551-7562,東京都八王子市本町14-10 金子ビル102,155
,東神田ら～めん3,門前仲町駅 41m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.54,月曜日,https://tabelog.com/tokyo/A1313/A131303/13281322/,予約不可,,,"35.67161893873152,139.79593478426668",不明の為情報お待ちしております,東京都江東区富岡1-7-2 ,152
,麺笑 立川店,立川南駅 32m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(油そば・まぜそば),,"￥1,000～￥1,999","￥1,000～￥1,999",3.54,-,https://tabelog.com/tokyo/A1329/A132901/13283712/,予約不可,,,"35.695995238594044,139.41284928478143",050-1807-3012,東京都立川市柴崎町3-6-29 アレアレア2 ラーメンスクエア,152
,らーめん ぶたまろ,京急蒲田駅 385m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.54,水曜日,https://tabelog.com/tokyo/A1315/A131503/13237058/,予約不可,,,"35.55738163878124,139.72420848316304",不明の為情報お待ちしております,東京都大田区南蒲田2-6-5 ,148
,田無 大勝軒,田無駅 160m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.54,月曜日,https://tabelog.com/tokyo/A1328/A132801/13234645/,予約不可,,,"35.728716438613425,139.53896608502353",不明の為情報お待ちしております,東京都西東京市田無町4-25-1 磯野ビル 1F,143
,横浜家系 まるに家,八王子駅 547m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.54,日曜日,https://tabelog.com/tokyo/A1329/A132904/13178268/,予約不可,,,"35.65776903859312,139.33374918445074",050-3740-2554,東京都八王子市寺町49-3 NK第2ビル 1F,140
,らーめん うち田,高円寺駅 341m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.54,-,https://tabelog.com/tokyo/A1319/A131904/13253699/,予約不可,,,"35.702606338665824,139.65144638468095",不明の為情報お待ちしております,東京都杉並区高円寺南4-4-12 アルページュ 1F,131
,支那そば とも,九段下駅 434m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.54,日曜日、祝日,https://tabelog.com/tokyo/A1309/A130905/13287280/,予約不可,,,"35.69884920349399,139.74901732073158",不明の為情報お待ちしております,東京都千代田区飯田橋1-6-8 ,119
,ミゾグチヤ 東十条店,東十条駅 173m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.54,-,https://tabelog.com/tokyo/A1323/A132304/13292213/,予約不可,,,"35.765560166174765,139.72653205696682",070-5333-5558,東京都北区東十条4-1-3 ,120
,麺や独歩,中神駅 340m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.54,-,https://tabelog.com/tokyo/A1329/A132902/13260512/,予約不可,,,"35.71197843857243,139.37687748496808",不明の為情報お待ちしております,東京都昭島市中神町1157-55 ,103
,美食同源 銀座小はれ日より,銀座一丁目駅 269m , 中華料理、ラーメン・つけ麺(担々麺)、薬膳,東京銀座で丁寧に作る四川・薬膳創作中国料理を。温かい雰囲気の隠れ家的お店です【予約受付中】,"￥8,000～￥9,999","￥8,000～￥9,999",3.54,日曜日,https://tabelog.com/tokyo/A1302/A130202/13002272/,完全予約制,小さな店の為、なるべくお早めのご予約をおすすめしております。※当日のご予約は、入荷状況や仕込都合によりご希望に添えない場合がございます。ご了承くださいませ。«お問合せ・ご予約は»電話 03(3538)0554＊営業時間外も転送電話で承っております,,"35.673425455746234,139.76999598524014",03-3538-0554,東京都中央区銀座1-15-8 銀座耀ビル B1F,66
,焼鳥火團,白金台駅 421m , 焼き鳥、ラーメン・つけ麺(担々麺)、ワインバー,【白金台駅６分】目黒やきとり阿部の系列店。伊達鶏と旬のお野菜を紀州備長炭で。。隠れ家焼き鳥,"￥10,000～￥14,999","￥10,000～￥14,999",3.54,,https://tabelog.com/tokyo/A1316/A131602/13284121/,予約可,お会計は完全キャッシュレスとさせて頂いております。お手数ですが、ご来店の際にはクレジットカードのご用意をお願い致します。,,"35.6401191119819,139.72229458672626",080-1388-9391,東京都港区白金台5-6-9 WIND BASE白金 2F,52
,東京煮干し らーめん玉 東京駅店,東京駅 124m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.53,-,https://tabelog.com/tokyo/A1302/A130201/13227565/,予約不可,,,"35.68006073871726,139.76796478437151",03-6551-2205,東京都千代田区丸の内1-9-1 東京駅一番街 B1F 東京ラーメンストリート,1620
,屯ちん 池袋本店,池袋駅 323m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.53,-,https://tabelog.com/tokyo/A1305/A130501/13003977/,予約不可,,,"35.7276478386696,139.71321608489058",03-3987-8556,東京都豊島区南池袋2-26-2 ,1339
,中華 味一,不動前駅 458m , 中華料理、ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.53,-,https://tabelog.com/tokyo/A1317/A131710/13090987/,予約可,,,"35.62926283873142,139.7111841838982",03-3490-9531,東京都目黒区下目黒2-24-7 ハイム7 1F,1044
,新世界菜館,神保町駅 101m , 中華料理、ラーメン・つけ麺(ラーメン)、飲茶・点心,上海蟹を始めとする四季折々の旬の味覚をふんだんに,"￥6,000～￥7,999","￥6,000～￥7,999",3.53,-,https://tabelog.com/tokyo/A1310/A131003/13000411/,予約可,,,"35.69615473870367,139.7574145845415",03-3261-4957,東京都千代田区神田神保町2-2 新世界ビル,916
,桂林,錦糸町駅 575m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.53,火曜日,https://tabelog.com/tokyo/A1312/A131201/13066180/,予約不可,,,"35.70118833871965,139.81764558455012",03-3624-6956,東京都墨田区太平4-2-1 ,857
,ホープ軒本舗 吉祥寺店,吉祥寺駅 133m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.53,-,https://tabelog.com/tokyo/A1320/A132001/13005735/,予約不可,,,"35.704275638642116,139.5803271847477",0422-20-0530,東京都武蔵野市吉祥寺本町1-14-12 ,832
,175°DENO担担麺 TOKYO,西武新宿駅 166m , ラーメン・つけ麺(担々麺)、ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.53,-,https://tabelog.com/tokyo/A1304/A130401/13218285/,予約不可,,,"35.695194738685586,139.69869478457298",03-6304-0175,東京都新宿区西新宿7-2-4 新宿MSビル 1F,818
,しゅういち 恵比寿店,恵比寿駅 164m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺)、カレー,,"￥1,000～￥1,999","￥1,000～￥1,999",3.53,-,https://tabelog.com/tokyo/A1303/A130302/13159037/,予約不可,,,"35.64721043871912,139.70831368408153",03-5428-6867,東京都渋谷区恵比寿西1-9-2 YAMAビル B1F,617
,川菜館,新御茶ノ水駅 237m , 四川料理、ラーメン・つけ麺(担々麺),,"￥4,000～￥4,999","￥4,000～￥4,999",3.53,-,https://tabelog.com/tokyo/A1310/A131002/13026144/,予約可,,,"35.695874423822154,139.76350915234354",03-3295-3818,東京都千代田区神田駿河台3-7-7 ,552
,南国酒家 原宿本店,明治神宮前駅 51m , 中華料理、ラーメン・つけ麺(ラーメン)、小籠包,【当日予約可】1961年創業の中国料理［南国酒家］旗艦店。568席の広々とした店内,"￥8,000～￥9,999","￥8,000～￥9,999",3.53,,https://tabelog.com/tokyo/A1306/A130601/13001136/,予約可,●［食べログ］からのご予約は原則【ホール席限定】です。※ホール席限定のため最大6名様までのご予約を承っております。※企画によって「飲み放題込み」や「室料込み」のプランもございます。※期間限定で「個室限定プラン」等の特別企画もございます。※個室を希望される場合や、6名様以上場合は別途お問い合わせください。,,"35.6690766387037,139.70350258430577",03-3400-0031,東京都渋谷区神宮前6-35-3 コープオリンピア　１Ｆ・Ｂ１Ｆ,511
,らーめん田丸,目黒駅 323m , ラーメン・つけ麺(ラーメン)、餃子、中華料理,,～￥999,～￥999,3.53,-,https://tabelog.com/tokyo/A1316/A131601/13002049/,予約不可,,,"35.634335338728555,139.71223018394875",03-3493-3978,東京都目黒区下目黒1-5-20 コムトーヨービル 1F,432
,なりたけ 池袋店,池袋駅 437m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.53,水曜日,https://tabelog.com/tokyo/A1305/A130501/13178631/,予約不可,,,"35.72600263867017,139.71172888487501",03-6338-7040,東京都豊島区南池袋3-13-7 ビジネスヴィップ池袋 1F,409
,爆龍,武蔵小山駅 274m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(油そば・まぜそば),,"￥1,000～￥1,999","￥1,000～￥1,999",3.53,月曜日,https://tabelog.com/tokyo/A1317/A131710/13178446/,予約不可,,,"35.61809883873612,139.70363518379077",03-6338-9333,東京都品川区小山4-8-5 ,388
,四川担担麺 阿吽 浅草,田原町駅 107m , ラーメン・つけ麺(担々麺)、ラーメン・つけ麺(汁なし担々麺),,～￥999,～￥999,3.53,火曜日、水曜日、木曜日、日曜日,https://tabelog.com/tokyo/A1311/A131102/13178031/,予約不可,,,"35.710472638705404,139.79140818466232",03-5828-5525,東京都台東区西浅草1-1-13 カーサ田原町 1F,385
,麺屋 えん寺,東高円寺駅 94m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.53,水曜日,https://tabelog.com/tokyo/A1319/A131904/13057274/,予約不可,,,"35.698763438670525,139.65854068463713",03-3314-6186,東京都杉並区高円寺南1-6-11 共栄ハイツ東高円寺 1F,349
,汁麺屋 胡座,両国駅 262m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.53,水曜日,https://tabelog.com/tokyo/A1312/A131201/13114683/,予約不可,,,"35.69525753871666,139.7964064845051",03-6659-2331,東京都墨田区両国4-35-1 タカシマ三共フラット 1F,322
,豚山 町田店,町田駅 272m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(油そば・まぜそば),,～￥999,～￥999,3.53,-,https://tabelog.com/tokyo/A1327/A132701/13223633/,予約不可,,,"35.54370303870185,139.44767048321873",非公開,東京都町田市原町田6-20-3 あさのビル 1F,322
,ラーメン 神田店,新日本橋駅 256m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.53,日曜日、祝日,https://tabelog.com/tokyo/A1310/A131002/13011452/,予約不可,,,"35.68850997194328,139.77118435868422",03-3270-4926,東京都中央区日本橋本石町4-4-17 ,317
,武蔵家 成増店,地下鉄成増駅 111m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.53,-,https://tabelog.com/tokyo/A1322/A132204/13044414/,予約不可,,,"35.77770163861157,139.63083038545392",03-3975-3050,東京都板橋区成増2-17-21 ,315
,田中そば店 蒲田店 ,蒲田駅 119m , ラーメン・つけ麺(ラーメン),,-,-,3.53,-,https://tabelog.com/tokyo/A1315/A131503/13234567/,予約不可,,,"35.56204883877604,139.71722618321505",03-6715-7790,東京都大田区蒲田5-15-2 チェリオビル 1F,312
,上々家,大鳥居駅 259m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.53,火曜日,https://tabelog.com/tokyo/A1315/A131504/13153733/,予約不可,,,"35.5523385387886,139.73726278310295",03-5705-5512,東京都大田区萩中3-4-4 1F,305
,オリオン食堂,東長崎駅 230m , ラーメン・つけ麺(つけ麺)、ラーメン・つけ麺(ラーメン)、カレー,,～￥999,～￥999,3.53,-,https://tabelog.com/tokyo/A1321/A132101/13003856/,予約不可,,,"35.7281157386595,139.68246078491688",03-3953-7666,東京都豊島区南長崎5-15-3 ,300
,田中そば店  浅草店,浅草（東武・都営・メトロ）駅 119m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.53,-,https://tabelog.com/tokyo/A1311/A131102/13224895/,予約不可,,,"35.711629238706486,139.79715368466995",03-5828-3181,東京都台東区浅草1-1-8 ,298
,幸来,上井草駅 452m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(油そば・まぜそば),,～￥999,～￥999,3.53,-,https://tabelog.com/tokyo/A1321/A132105/13017084/,予約不可,,,"35.72921891948816,139.60174362175175",03-3996-1710,東京都練馬区下石神井4-19-8 ,284
,麺匠 克味,曙橋駅 58m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.53,日曜日,https://tabelog.com/tokyo/A1309/A130903/13091271/,予約不可,,,"35.69281923869478,139.72285428453205",03-3351-0288,東京都新宿区住吉町8-10 ライオンズマンション市ヶ谷 １Ｆ,283
,SHIBIRE-NOODLES 蝋燭屋 京橋エドグラン店,京橋駅 49m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(汁なし担々麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.53,日曜日,https://tabelog.com/tokyo/A1302/A130202/13259845/,予約不可,,,"35.677044338719774,139.76987308433974",03-6262-7760,東京都中央区京橋2-2-1 京橋エドグラン B1F ,281
